logTimestamp,faction,planet,regionName,reason,pointValue,multiplier,source,planetModifier,softCapMultiplier
2026-05-07T23:08:57+00:00,Rebel,dantooine,gcw_region_dantooine_1,Factional base control,32,1.6,198927184912,1.0,1.0
2026-05-07T23:08:58+00:00,Rebel,dantooine,gcw_region_dantooine_16,Factional base control,40,2.0,198629709834,1.0,1.0
2026-05-07T23:09:00+00:00,Rebel,rori,gcw_region_rori_1,Factional base control,31,1.3,199486076982,1.2,1.0
2026-05-07T23:09:05+00:00,Rebel,rori,gcw_region_rori_11,Factional base control,31,1.3,199036993517,1.2,1.0
2026-05-07T23:09:06+00:00,Rebel,rori,gcw_region_rori_4,Factional base control,24,1.0,198684087166,1.2,1.0
2026-05-07T23:09:08+00:00,Rebel,tatooine,gcw_region_tatooine_13,Factional base control,38,1.6,198281308962,1.2,1.0
2026-05-07T23:09:16+00:00,Rebel,rori,gcw_region_rori_2,Factional base control,38,1.6,198340701020,1.2,1.0
2026-05-07T23:09:36+00:00,Rebel,dantooine,gcw_region_dantooine_8,Factional base control,48,2.4,199310972481,1.0,1.0
2026-05-07T23:09:36+00:00,Rebel,lok,gcw_region_lok_8,Factional base control,41,1.3,198080442690,2.2,0.71329004
2026-05-07T23:09:36+00:00,Rebel,rori,gcw_region_rori_9,Factional base control,31,1.3,198684062657,1.2,1.0
2026-05-07T23:09:37+00:00,Rebel,naboo,gcw_region_naboo_12,Factional base control,30,1.6,198696740189,1.2,0.79050314
2026-05-07T23:09:42+00:00,Rebel,rori,gcw_region_rori_3,a Restuss PvE mission completion,30,1.0,104487644666,1.2,1.0
2026-05-07T23:09:47+00:00,Imperial,talus,gcw_region_talus_3,factional presence,16,1.0,195192796669,1.6,1.0
2026-05-07T23:09:50+00:00,Rebel,rori,gcw_region_rori_3,Factional base control,58,2.4,198662771859,1.2,1.0
2026-05-07T23:09:57+00:00,Rebel,lok,gcw_region_lok_4,Factional base control,76,2.4,198634443613,2.2,0.71302843
2026-05-07T23:09:57+00:00,Rebel,lok,gcw_region_lok_9,Factional base control,50,1.6,198080332419,2.2,0.71313304
2026-05-07T23:09:59+00:00,Rebel,rori,gcw_region_rori_7,Factional base control,24,1.0,198409125407,1.2,1.0
2026-05-07T23:10:39+00:00,Imperial,tatooine,gcw_region_tatooine_9,factional presence,8,0.725,198077453091,1.1,1.0
2026-05-07T23:10:39+00:00,Rebel,talus,gcw_region_talus_3,factional presence,10,1.0,104995149778,1.0,1.0
2026-05-07T23:14:49+00:00,Imperial,talus,gcw_region_talus_3,factional presence,16,1.0,195192796669,1.6,1.0
2026-05-07T23:15:42+00:00,Imperial,tatooine,gcw_region_tatooine_11,factional presence,8,0.725,198077453091,1.1,1.0
2026-05-07T23:15:43+00:00,Rebel,talus,gcw_region_talus_3,factional presence,10,1.0,104995149778,1.0,1.0
2026-05-07T23:16:51+00:00,Rebel,tatooine,gcw_region_tatooine_11,factional presence,12,1.0,186781356774,1.2,1.0
2026-05-07T23:18:38+00:00,Rebel,naboo,gcw_region_naboo_13,Factional base control,30,1.6,198844605844,1.2,0.79039603
2026-05-07T23:18:45+00:00,Rebel,naboo,gcw_region_naboo_5,Factional base control,24,1.3,198626190452,1.2,0.7903139
2026-05-07T23:18:47+00:00,Rebel,lok,gcw_region_lok_1,Factional base control,63,2.0,198093304784,2.2,0.71286
2026-05-07T23:18:49+00:00,Rebel,lok,gcw_region_lok_2,Factional base control,41,1.3,198082376494,2.2,0.7127671
2026-05-07T23:18:49+00:00,Rebel,naboo,gcw_region_naboo_6,Factional base control,19,1.0,198848772972,1.2,0.7902533
2026-05-07T23:18:50+00:00,Rebel,naboo,gcw_region_naboo_10,Factional base control,24,1.3,198729797592,1.2,0.7901604
2026-05-07T23:18:51+00:00,Rebel,lok,gcw_region_lok_3,Factional base control,41,1.3,198080394050,2.2,0.7126481
2026-05-07T23:18:56+00:00,Rebel,rori,gcw_region_rori_13,Factional base control,38,1.6,198216857943,1.2,1.0
2026-05-07T23:18:59+00:00,Rebel,lok,gcw_region_lok_1,Factional base control,31,1.0,197913411772,2.2,0.7125668
2026-05-07T23:19:02+00:00,Rebel,corellia,gcw_region_corellia_13,Factional base control,31,1.3,198859020639,1.2,1.0
2026-05-07T23:19:02+00:00,Rebel,rori,gcw_region_rori_5,Factional base control,31,1.3,191073153487,1.2,1.0
2026-05-07T23:19:06+00:00,Rebel,dantooine,gcw_region_dantooine_1,Factional base control,32,1.6,198927184912,1.0,1.0
2026-05-07T23:19:07+00:00,Rebel,dantooine,gcw_region_dantooine_16,Factional base control,40,2.0,198629709834,1.0,1.0
2026-05-07T23:19:09+00:00,Rebel,rori,gcw_region_rori_1,Factional base control,31,1.3,199486076982,1.2,1.0
2026-05-07T23:19:14+00:00,Rebel,rori,gcw_region_rori_11,Factional base control,31,1.3,199036993517,1.2,1.0
2026-05-07T23:19:15+00:00,Rebel,rori,gcw_region_rori_4,Factional base control,24,1.0,198684087166,1.2,1.0
2026-05-07T23:19:17+00:00,Rebel,tatooine,gcw_region_tatooine_13,Factional base control,38,1.6,198281308962,1.2,1.0
2026-05-07T23:19:25+00:00,Rebel,rori,gcw_region_rori_2,Factional base control,38,1.6,198340701020,1.2,1.0
2026-05-07T23:19:45+00:00,Rebel,dantooine,gcw_region_dantooine_8,Factional base control,48,2.4,199310972481,1.0,1.0
2026-05-07T23:19:45+00:00,Rebel,lok,gcw_region_lok_8,Factional base control,41,1.3,198080442690,2.2,0.7124392
2026-05-07T23:19:45+00:00,Rebel,rori,gcw_region_rori_9,Factional base control,31,1.3,198684062657,1.2,1.0
2026-05-07T23:19:46+00:00,Rebel,naboo,gcw_region_naboo_12,Factional base control,30,1.6,198696740189,1.2,0.79004985
2026-05-07T23:19:59+00:00,Rebel,rori,gcw_region_rori_3,Factional base control,58,2.4,198662771859,1.2,1.0
2026-05-07T23:20:05+00:00,Imperial,talus,gcw_region_talus_3,factional presence,16,1.0,108958247485,1.6,1.0
2026-05-07T23:20:06+00:00,Rebel,lok,gcw_region_lok_4,Factional base control,75,2.4,198634443613,2.2,0.71217823
2026-05-07T23:20:06+00:00,Rebel,lok,gcw_region_lok_9,Factional base control,50,1.6,198080332419,2.2,0.7122826
2026-05-07T23:20:08+00:00,Rebel,rori,gcw_region_rori_7,Factional base control,24,1.0,198409125407,1.2,1.0
2026-05-07T23:20:47+00:00,Rebel,talus,gcw_region_talus_3,factional presence,10,1.0,13104026509,1.0,1.0
2026-05-07T23:24:07+00:00,Rebel,lok,gcw_region_lok_14,factional presence,19,0.8625,192392799423,2.2,1.0
2026-05-07T23:25:03+00:00,Rebel,talus,gcw_region_talus_3,participating in a Flashpoint,5438,3.625,-354095520706752249,1.0,1.0
2026-05-07T23:25:03+00:00,Rebel,talus,gcw_region_talus_3,winning a Flashpoint,1000,1.0,-354095520706752249,1.0,1.0
2026-05-07T23:25:10+00:00,Imperial,talus,gcw_region_talus_3,factional presence,16,1.0,108958247485,1.6,1.0
2026-05-07T23:25:50+00:00,Rebel,talus,gcw_region_talus_3,factional presence,10,1.0,104995149778,1.0,1.0
2026-05-07T23:28:47+00:00,Rebel,naboo,gcw_region_naboo_13,Factional base control,30,1.6,198844605844,1.2,0.78994286
2026-05-07T23:28:51+00:00,Rebel,tatooine,gcw_region_tatooine_12,factional presence,12,1.0,104995149778,1.2,1.0
2026-05-07T23:28:54+00:00,Rebel,naboo,gcw_region_naboo_5,Factional base control,24,1.3,198626190452,1.2,0.7898609
2026-05-07T23:28:56+00:00,Rebel,lok,gcw_region_lok_1,Factional base control,63,2.0,198093304784,2.2,0.7120131
2026-05-07T23:28:58+00:00,Rebel,lok,gcw_region_lok_2,Factional base control,41,1.3,198082376494,2.2,0.7119204
2026-05-07T23:28:58+00:00,Rebel,naboo,gcw_region_naboo_6,Factional base control,19,1.0,198848772972,1.2,0.7898003
2026-05-07T23:28:59+00:00,Rebel,naboo,gcw_region_naboo_10,Factional base control,24,1.3,198729797592,1.2,0.78970766
2026-05-07T23:29:00+00:00,Rebel,lok,gcw_region_lok_3,Factional base control,41,1.3,198080394050,2.2,0.71180165
2026-05-07T23:29:05+00:00,Rebel,rori,gcw_region_rori_13,Factional base control,38,1.6,198216857943,1.2,1.0
2026-05-07T23:29:07+00:00,Rebel,lok,gcw_region_lok_14,factional presence,19,0.8625,192392799423,2.2,1.0
2026-05-07T23:29:08+00:00,Rebel,lok,gcw_region_lok_1,Factional base control,31,1.0,197913411772,2.2,0.7117206
2026-05-07T23:29:11+00:00,Rebel,corellia,gcw_region_corellia_13,Factional base control,31,1.3,198859020639,1.2,1.0
2026-05-07T23:29:11+00:00,Rebel,rori,gcw_region_rori_5,Factional base control,31,1.3,191073153487,1.2,1.0
2026-05-07T23:29:15+00:00,Rebel,dantooine,gcw_region_dantooine_1,Factional base control,32,1.6,198927184912,1.0,1.0
2026-05-07T23:29:16+00:00,Rebel,dantooine,gcw_region_dantooine_16,Factional base control,40,2.0,198629709834,1.0,1.0
2026-05-07T23:29:18+00:00,Rebel,rori,gcw_region_rori_1,Factional base control,31,1.3,199486076982,1.2,1.0
2026-05-07T23:29:23+00:00,Rebel,rori,gcw_region_rori_11,Factional base control,31,1.3,199036993517,1.2,1.0
2026-05-07T23:29:24+00:00,Rebel,rori,gcw_region_rori_4,Factional base control,24,1.0,198684087166,1.2,1.0
2026-05-07T23:29:26+00:00,Rebel,tatooine,gcw_region_tatooine_13,Factional base control,38,1.6,198281308962,1.2,1.0
2026-05-07T23:29:34+00:00,Rebel,rori,gcw_region_rori_2,Factional base control,38,1.6,198340701020,1.2,1.0
2026-05-07T23:29:52+00:00,Rebel,naboo,gcw_region_naboo_14,factional presence,13,1.1154712,104995149778,1.2,1.0
2026-05-07T23:29:54+00:00,Rebel,dantooine,gcw_region_dantooine_8,Factional base control,48,2.4,199310972481,1.0,1.0
2026-05-07T23:29:54+00:00,Rebel,lok,gcw_region_lok_8,Factional base control,41,1.3,198080442690,2.2,0.7115933
2026-05-07T23:29:54+00:00,Rebel,rori,gcw_region_rori_9,Factional base control,31,1.3,198684062657,1.2,1.0
2026-05-07T23:29:55+00:00,Rebel,naboo,gcw_region_naboo_12,Factional base control,30,1.6,198696740189,1.2,0.7895972
2026-05-07T23:30:08+00:00,Rebel,rori,gcw_region_rori_3,Factional base control,58,2.4,198662771859,1.2,1.0
2026-05-07T23:30:15+00:00,Rebel,lok,gcw_region_lok_4,Factional base control,75,2.4,198634443613,2.2,0.711333
2026-05-07T23:30:15+00:00,Rebel,lok,gcw_region_lok_9,Factional base control,50,1.6,198080332419,2.2,0.7114371
2026-05-07T23:30:17+00:00,Rebel,rori,gcw_region_rori_7,Factional base control,24,1.0,198409125407,1.2,1.0
2026-05-07T23:34:10+00:00,Rebel,lok,gcw_region_lok_14,factional presence,19,0.8625,192392799423,2.2,1.0
2026-05-07T23:34:50+00:00,Imperial,dantooine,gcw_region_dantooine_7,factional presence,12,0.725,198077453091,1.6,1.0
2026-05-07T23:34:54+00:00,Rebel,naboo,gcw_region_naboo_14,factional presence,13,1.1154717,104995149778,1.2,1.0
2026-05-07T23:35:10+00:00,Rebel,naboo,gcw_region_naboo_14,participating in a PvE Space Battle,590,1.0,199547274883,1.0,0.7869625
2026-05-07T23:35:10+00:00,Rebel,naboo,gcw_region_naboo_14,winning a PvE Space Battle,472,1.0,199547274883,1.2,0.7874937
2026-05-07T23:38:53+00:00,Imperial,dantooine,gcw_region_dantooine_16,factional presence,12,0.725,198077453091,1.6,1.0
2026-05-07T23:38:56+00:00,Rebel,naboo,gcw_region_naboo_13,Factional base control,30,1.6,198844605844,1.2,0.78739446
2026-05-07T23:39:03+00:00,Rebel,naboo,gcw_region_naboo_5,Factional base control,24,1.3,198626190452,1.2,0.78731304
2026-05-07T23:39:05+00:00,Rebel,lok,gcw_region_lok_1,Factional base control,63,2.0,198093304784,2.2,0.7111682
2026-05-07T23:39:07+00:00,Rebel,lok,gcw_region_lok_2,Factional base control,41,1.3,198082376494,2.2,0.7110757
2026-05-07T23:39:07+00:00,Rebel,naboo,gcw_region_naboo_6,Factional base control,19,1.0,198848772972,1.2,0.7872528
2026-05-07T23:39:08+00:00,Rebel,naboo,gcw_region_naboo_10,Factional base control,24,1.3,198729797592,1.2,0.7871607
2026-05-07T23:39:09+00:00,Rebel,lok,gcw_region_lok_3,Factional base control,41,1.3,198080394050,2.2,0.7109573
2026-05-07T23:39:11+00:00,Rebel,lok,gcw_region_lok_14,factional presence,19,0.8625,192392799423,2.2,1.0
2026-05-07T23:39:14+00:00,Rebel,rori,gcw_region_rori_13,Factional base control,38,1.6,198216857943,1.2,1.0
2026-05-07T23:39:17+00:00,Rebel,lok,gcw_region_lok_1,Factional base control,31,1.0,197913411772,2.2,0.7108764
2026-05-07T23:39:20+00:00,Rebel,corellia,gcw_region_corellia_13,Factional base control,31,1.3,198859020639,1.2,1.0
2026-05-07T23:39:20+00:00,Rebel,rori,gcw_region_rori_5,Factional base control,31,1.3,191073153487,1.2,1.0
2026-05-07T23:39:24+00:00,Rebel,dantooine,gcw_region_dantooine_1,Factional base control,32,1.6,198927184912,1.0,1.0
2026-05-07T23:39:25+00:00,Rebel,dantooine,gcw_region_dantooine_16,Factional base control,40,2.0,198629709834,1.0,1.0
2026-05-07T23:39:27+00:00,Rebel,rori,gcw_region_rori_1,Factional base control,31,1.3,199486076982,1.2,1.0
2026-05-07T23:39:32+00:00,Rebel,rori,gcw_region_rori_11,Factional base control,31,1.3,199036993517,1.2,1.0
2026-05-07T23:39:33+00:00,Rebel,rori,gcw_region_rori_4,Factional base control,24,1.0,198684087166,1.2,1.0
2026-05-07T23:39:35+00:00,Rebel,tatooine,gcw_region_tatooine_13,Factional base control,38,1.6,198281308962,1.2,1.0
2026-05-07T23:39:43+00:00,Rebel,rori,gcw_region_rori_2,Factional base control,38,1.6,198340701020,1.2,1.0
2026-05-07T23:40:03+00:00,Rebel,dantooine,gcw_region_dantooine_8,Factional base control,48,2.4,199310972481,1.0,1.0
2026-05-07T23:40:03+00:00,Rebel,lok,gcw_region_lok_8,Factional base control,41,1.3,198080442690,2.2,0.7107494
2026-05-07T23:40:03+00:00,Rebel,rori,gcw_region_rori_9,Factional base control,31,1.3,198684062657,1.2,1.0
2026-05-07T23:40:04+00:00,Rebel,naboo,gcw_region_naboo_12,Factional base control,30,1.6,198696740189,1.2,0.78705096
2026-05-07T23:40:17+00:00,Rebel,rori,gcw_region_rori_3,Factional base control,58,2.4,198662771859,1.2,1.0
2026-05-07T23:40:24+00:00,Rebel,lok,gcw_region_lok_4,Factional base control,75,2.4,198634443613,2.2,0.7104897
2026-05-07T23:40:24+00:00,Rebel,lok,gcw_region_lok_9,Factional base control,50,1.6,198080332419,2.2,0.7105935
2026-05-07T23:40:26+00:00,Rebel,rori,gcw_region_rori_7,Factional base control,24,1.0,198409125407,1.2,1.0
2026-05-07T23:42:55+00:00,Imperial,dantooine,gcw_region_dantooine_7,factional presence,12,0.725,198077453091,1.6,1.0
2026-05-07T23:44:11+00:00,Rebel,lok,gcw_region_lok_14,factional presence,19,0.8625,192392799423,2.2,1.0
2026-05-07T23:44:57+00:00,Imperial,dantooine,gcw_region_dantooine_16,factional presence,12,0.725,198077453091,1.6,1.0
2026-05-07T23:49:05+00:00,Rebel,naboo,gcw_region_naboo_13,Factional base control,30,1.6,198844605844,1.2,0.7869448
2026-05-07T23:49:11+00:00,Rebel,lok,gcw_region_lok_14,factional presence,19,0.8625,192392799423,2.2,1.0
2026-05-07T23:49:12+00:00,Rebel,naboo,gcw_region_naboo_5,Factional base control,24,1.3,198626190452,1.2,0.78686345
2026-05-07T23:49:14+00:00,Rebel,lok,gcw_region_lok_1,Factional base control,63,2.0,198093304784,2.2,0.7103253
2026-05-07T23:49:16+00:00,Rebel,lok,gcw_region_lok_2,Factional base control,40,1.3,198082376494,2.2,0.71023303
2026-05-07T23:49:16+00:00,Rebel,naboo,gcw_region_naboo_6,Factional base control,19,1.0,198848772972,1.2,0.7868033
2026-05-07T23:49:17+00:00,Rebel,naboo,gcw_region_naboo_10,Factional base control,24,1.3,198729797592,1.2,0.7867113
2026-05-07T23:49:18+00:00,Rebel,lok,gcw_region_lok_3,Factional base control,40,1.3,198080394050,2.2,0.71011776
2026-05-07T23:49:23+00:00,Rebel,rori,gcw_region_rori_13,Factional base control,38,1.6,198216857943,1.2,1.0
2026-05-07T23:49:26+00:00,Rebel,lok,gcw_region_lok_1,Factional base control,31,1.0,197913411772,2.2,0.71004
2026-05-07T23:49:29+00:00,Rebel,corellia,gcw_region_corellia_13,Factional base control,31,1.3,198859020639,1.2,1.0
2026-05-07T23:49:29+00:00,Rebel,rori,gcw_region_rori_5,Factional base control,31,1.3,191073153487,1.2,1.0
2026-05-07T23:49:33+00:00,Rebel,dantooine,gcw_region_dantooine_1,Factional base control,32,1.6,198927184912,1.0,1.0
2026-05-07T23:49:34+00:00,Rebel,dantooine,gcw_region_dantooine_16,Factional base control,40,2.0,198629709834,1.0,1.0
2026-05-07T23:49:36+00:00,Rebel,rori,gcw_region_rori_1,Factional base control,31,1.3,199486076982,1.2,1.0
2026-05-07T23:49:41+00:00,Rebel,rori,gcw_region_rori_11,Factional base control,31,1.3,199036993517,1.2,1.0
2026-05-07T23:49:42+00:00,Rebel,rori,gcw_region_rori_4,Factional base control,24,1.0,198684087166,1.2,1.0
2026-05-07T23:49:44+00:00,Rebel,tatooine,gcw_region_tatooine_13,Factional base control,38,1.6,198281308962,1.2,1.0
2026-05-07T23:49:52+00:00,Rebel,rori,gcw_region_rori_2,Factional base control,38,1.6,198340701020,1.2,1.0
2026-05-07T23:50:00+00:00,Imperial,dantooine,gcw_region_dantooine_8,factional presence,12,0.725,198077453091,1.6,1.0
2026-05-07T23:50:12+00:00,Rebel,dantooine,gcw_region_dantooine_8,Factional base control,48,2.4,199310972481,1.0,1.0
2026-05-07T23:50:12+00:00,Rebel,lok,gcw_region_lok_8,Factional base control,40,1.3,198080442690,2.2,0.70991325
2026-05-07T23:50:12+00:00,Rebel,rori,gcw_region_rori_9,Factional base control,31,1.3,198684062657,1.2,1.0
2026-05-07T23:50:13+00:00,Rebel,naboo,gcw_region_naboo_12,Factional base control,30,1.6,198696740189,1.2,0.78660166
2026-05-07T23:50:33+00:00,Rebel,lok,gcw_region_lok_4,Factional base control,75,2.4,198634443613,2.2,0.709657
2026-05-07T23:50:33+00:00,Rebel,lok,gcw_region_lok_9,Factional base control,50,1.6,198080332419,2.2,0.7097606
2026-05-07T23:50:35+00:00,Rebel,rori,gcw_region_rori_7,Factional base control,24,1.0,198409125407,1.2,1.0
2026-05-07T23:55:04+00:00,Imperial,dantooine,gcw_region_dantooine_8,factional presence,12,0.725,198077453091,1.6,1.0
2026-05-07T23:58:08+00:00,Rebel,rori,gcw_region_rori_3,factional presence,12,1.0,181913228400,1.2,1.0
2026-05-07T23:59:14+00:00,Rebel,naboo,gcw_region_naboo_13,Factional base control,30,1.6,198844605844,1.2,0.7864956
2026-05-07T23:59:21+00:00,Rebel,naboo,gcw_region_naboo_5,Factional base control,24,1.3,198626190452,1.2,0.7864143
2026-05-07T23:59:23+00:00,Rebel,lok,gcw_region_lok_1,Factional base control,62,2.0,198093304784,2.2,0.709493
2026-05-07T23:59:25+00:00,Rebel,lok,gcw_region_lok_2,Factional base control,40,1.3,198082376494,2.2,0.7094038
2026-05-07T23:59:25+00:00,Rebel,naboo,gcw_region_naboo_6,Factional base control,19,1.0,198848772972,1.2,0.7863543
2026-05-07T23:59:26+00:00,Rebel,naboo,gcw_region_naboo_10,Factional base control,24,1.3,198729797592,1.2,0.78626245
2026-05-07T23:59:27+00:00,Rebel,lok,gcw_region_lok_3,Factional base control,40,1.3,198080394050,2.2,0.70928884
2026-05-07T23:59:32+00:00,Rebel,rori,gcw_region_rori_13,Factional base control,38,1.6,198216857943,1.2,1.0
2026-05-07T23:59:35+00:00,Rebel,lok,gcw_region_lok_1,Factional base control,31,1.0,197913411772,2.2,0.70921123
2026-05-07T23:59:38+00:00,Rebel,corellia,gcw_region_corellia_13,Factional base control,31,1.3,198859020639,1.2,1.0
2026-05-07T23:59:38+00:00,Rebel,rori,gcw_region_rori_5,Factional base control,31,1.3,191073153487,1.2,1.0
2026-05-07T23:59:42+00:00,Rebel,dantooine,gcw_region_dantooine_1,Factional base control,32,1.6,198927184912,1.0,1.0
2026-05-07T23:59:43+00:00,Rebel,dantooine,gcw_region_dantooine_16,Factional base control,40,2.0,198629709834,1.0,1.0
2026-05-07T23:59:45+00:00,Rebel,rori,gcw_region_rori_1,Factional base control,31,1.3,199486076982,1.2,1.0
2026-05-07T23:59:50+00:00,Rebel,rori,gcw_region_rori_11,Factional base control,31,1.3,199036993517,1.2,1.0
2026-05-07T23:59:51+00:00,Rebel,rori,gcw_region_rori_4,Factional base control,24,1.0,198684087166,1.2,1.0
2026-05-07T23:59:53+00:00,Rebel,tatooine,gcw_region_tatooine_13,Factional base control,38,1.6,198281308962,1.2,1.0
2026-05-08T00:00:01+00:00,Rebel,rori,gcw_region_rori_2,Factional base control,38,1.6,198340701020,1.2,1.0
2026-05-08T00:00:21+00:00,Rebel,dantooine,gcw_region_dantooine_8,Factional base control,48,2.4,199310972481,1.0,1.0
2026-05-08T00:00:21+00:00,Rebel,lok,gcw_region_lok_8,Factional base control,40,1.3,198080442690,2.2,0.7090848
2026-05-08T00:00:21+00:00,Rebel,rori,gcw_region_rori_9,Factional base control,31,1.3,198684062657,1.2,1.0
2026-05-08T00:00:22+00:00,Rebel,naboo,gcw_region_naboo_12,Factional base control,30,1.6,198696740189,1.2,0.78615296
2026-05-08T00:00:35+00:00,Rebel,rori,gcw_region_rori_3,Factional base control,58,2.4,198662771859,1.2,1.0
2026-05-08T00:00:40+00:00,Imperial,rori,gcw_region_rori_3,factional presence,11,1.0,190785797398,1.1,1.0
2026-05-08T00:00:42+00:00,Rebel,lok,gcw_region_lok_4,Factional base control,75,2.4,198634443613,2.2,0.7088292
2026-05-08T00:00:42+00:00,Rebel,lok,gcw_region_lok_9,Factional base control,50,1.6,198080332419,2.2,0.7089325
2026-05-08T00:00:44+00:00,Rebel,rori,gcw_region_rori_7,Factional base control,24,1.0,198409125407,1.2,1.0
2026-05-08T00:03:13+00:00,Rebel,rori,gcw_region_rori_3,factional presence,12,1.0,181913228400,1.2,1.0
2026-05-08T00:05:43+00:00,Imperial,rori,gcw_region_rori_3,factional presence,11,1.0,134440687698,1.1,1.0
2026-05-08T00:08:15+00:00,Rebel,rori,gcw_region_rori_3,factional presence,12,1.0,181913228400,1.2,1.0
2026-05-08T00:09:23+00:00,Rebel,naboo,gcw_region_naboo_13,Factional base control,30,1.6,198844605844,1.2,0.786047
2026-05-08T00:09:30+00:00,Rebel,naboo,gcw_region_naboo_5,Factional base control,24,1.3,198626190452,1.2,0.7859658
2026-05-08T00:09:32+00:00,Rebel,lok,gcw_region_lok_1,Factional base control,62,2.0,198093304784,2.2,0.70866555
2026-05-08T00:09:34+00:00,Rebel,lok,gcw_region_lok_2,Factional base control,40,1.3,198082376494,2.2,0.7085766
2026-05-08T00:09:34+00:00,Rebel,naboo,gcw_region_naboo_6,Factional base control,19,1.0,198848772972,1.2,0.78590584
2026-05-08T00:09:35+00:00,Rebel,naboo,gcw_region_naboo_10,Factional base control,24,1.3,198729797592,1.2,0.78581405
2026-05-08T00:09:36+00:00,Rebel,lok,gcw_region_lok_3,Factional base control,40,1.3,198080394050,2.2,0.7084619
2026-05-08T00:09:41+00:00,Rebel,rori,gcw_region_rori_13,Factional base control,38,1.6,198216857943,1.2,1.0
2026-05-08T00:09:44+00:00,Rebel,lok,gcw_region_lok_1,Factional base control,31,1.0,197913411772,2.2,0.70838445
2026-05-08T00:09:47+00:00,Rebel,corellia,gcw_region_corellia_13,Factional base control,31,1.3,198859020639,1.2,1.0
2026-05-08T00:09:47+00:00,Rebel,rori,gcw_region_rori_5,Factional base control,31,1.3,191073153487,1.2,1.0
2026-05-08T00:09:51+00:00,Rebel,dantooine,gcw_region_dantooine_1,Factional base control,32,1.6,198927184912,1.0,1.0
2026-05-08T00:09:52+00:00,Rebel,dantooine,gcw_region_dantooine_16,Factional base control,40,2.0,198629709834,1.0,1.0
2026-05-08T00:09:54+00:00,Rebel,rori,gcw_region_rori_1,Factional base control,31,1.3,199486076982,1.2,1.0
2026-05-08T00:09:59+00:00,Rebel,rori,gcw_region_rori_11,Factional base control,31,1.3,199036993517,1.2,1.0
2026-05-08T00:10:00+00:00,Rebel,rori,gcw_region_rori_4,Factional base control,24,1.0,198684087166,1.2,1.0
2026-05-08T00:10:02+00:00,Rebel,tatooine,gcw_region_tatooine_13,Factional base control,38,1.6,198281308962,1.2,1.0
2026-05-08T00:10:10+00:00,Rebel,rori,gcw_region_rori_2,Factional base control,38,1.6,198340701020,1.2,1.0
2026-05-08T00:10:30+00:00,Rebel,dantooine,gcw_region_dantooine_8,Factional base control,48,2.4,199310972481,1.0,1.0
2026-05-08T00:10:30+00:00,Rebel,lok,gcw_region_lok_8,Factional base control,40,1.3,198080442690,2.2,0.7082583
2026-05-08T00:10:30+00:00,Rebel,rori,gcw_region_rori_9,Factional base control,31,1.3,198684062657,1.2,1.0
2026-05-08T00:10:31+00:00,Rebel,naboo,gcw_region_naboo_12,Factional base control,30,1.6,198696740189,1.2,0.7857047
2026-05-08T00:10:43+00:00,Imperial,rori,gcw_region_rori_3,factional presence,11,1.0,2231640483,1.1,1.0
2026-05-08T00:10:44+00:00,Rebel,rori,gcw_region_rori_3,Factional base control,58,2.4,198662771859,1.2,1.0
2026-05-08T00:10:51+00:00,Rebel,lok,gcw_region_lok_4,Factional base control,75,2.4,198634443613,2.2,0.7080032
2026-05-08T00:10:51+00:00,Rebel,lok,gcw_region_lok_9,Factional base control,50,1.6,198080332419,2.2,0.7081064
2026-05-08T00:10:53+00:00,Rebel,rori,gcw_region_rori_7,Factional base control,24,1.0,198409125407,1.2,1.0
2026-05-08T00:13:18+00:00,Rebel,rori,gcw_region_rori_3,factional presence,12,1.0,181913228400,1.2,1.0
2026-05-08T00:14:07+00:00,Imperial,talus,gcw_region_talus_14,factional presence,16,1.0,198851064277,1.6,1.0
2026-05-08T00:15:46+00:00,Imperial,rori,gcw_region_rori_3,factional presence,11,1.0,2231640483,1.1,1.0
2026-05-08T00:18:23+00:00,Rebel,rori,gcw_region_rori_3,factional presence,12,1.0,181913228400,1.2,1.0
2026-05-08T00:19:32+00:00,Rebel,naboo,gcw_region_naboo_13,Factional base control,30,1.6,198844605844,1.2,0.7855989
2026-05-08T00:19:39+00:00,Rebel,naboo,gcw_region_naboo_5,Factional base control,24,1.3,198626190452,1.2,0.7855177
2026-05-08T00:19:41+00:00,Rebel,lok,gcw_region_lok_1,Factional base control,62,2.0,198093304784,2.2,0.70784
2026-05-08T00:19:43+00:00,Rebel,lok,gcw_region_lok_2,Factional base control,40,1.3,198082376494,2.2,0.7077513
2026-05-08T00:19:43+00:00,Rebel,naboo,gcw_region_naboo_6,Factional base control,19,1.0,198848772972,1.2,0.78545785
2026-05-08T00:19:44+00:00,Rebel,naboo,gcw_region_naboo_10,Factional base control,24,1.3,198729797592,1.2,0.7853661
2026-05-08T00:19:45+00:00,Rebel,lok,gcw_region_lok_3,Factional base control,40,1.3,198080394050,2.2,0.70763683
2026-05-08T00:19:50+00:00,Rebel,rori,gcw_region_rori_13,Factional base control,38,1.6,198216857943,1.2,1.0
2026-05-08T00:19:53+00:00,Rebel,lok,gcw_region_lok_1,Factional base control,31,1.0,197913411772,2.2,0.7075595
2026-05-08T00:19:56+00:00,Rebel,corellia,gcw_region_corellia_13,Factional base control,31,1.3,198859020639,1.2,1.0
